cldae taxa	clade sizde	label	runtime	nodal dist
3636,4249,6068,5025,4573,2001,2579,4192,2479,1393,1315,4953,3079,4731,1626,2437,3243,2621,1654,2240,3784,5336,1449,1125,2140,1340,4488,5032,345,2517,4205,2766,4556,1694,4464,2788,2881,136,110,522,1394,3677,3706,1515,562,5127,2859,757,1282,4627,5869,652,4687,973,3154,1941,2481,3118,182,1706,3971,5835,5943	63	I81	87.65894794464111	0
1654	1	1654	1.8340346813201904	0
2559	1	2559	1.8233211040496826	0
7642,9101,8612,8447,6600	5	I72	9.047983407974243	0
1626	1	1626	1.8251960277557373	0
9563	1	9563	1.8442597389221191	0
4464	1	4464	1.8359313011169434	0
4627,5869,652	3	I96	5.464221477508545	0
9563,8673,8333,8470,8526,9901,6646,8975,8004,8831,7980,8682,6333,6089,7400,8564,6348,6593,9648,6749,9277,7313,9631,8775,8465,6788,6320,8421,6816,8689,9514,8532,8772,8971,7603,8171,8137,9190,8497	39	I20	61.11557149887085	0
5684,4470,3199,3293,548,3035,400	7	I147	12.512113809585571	0
4356	1	4356	1.834820032119751	0
3677	1	3677	1.823317289352417	0
548,3035	2	I149	3.640462636947632	0
9472	1	9472	1.8342645168304443	0
3293	1	3293	1.8241348266601562	0
1484,4456,5084,677,4585,2347,2668,5696,2611,2559,3156,403,5807,2180,5470,2595,2459,4559,2628	19	I153	32.318228244781494	3
1125	1	1125	1.834751844406128	0
2611	1	2611	1.8226993083953857	0
1315	1	1315	1.8370139598846436	0
8775,8465,6788,6320,8421,6816,8689,9514,8532,8772,8971,7603,8171,8137,9190	15	I23	26.12364387512207	0
182,1706	2	I86	3.6507198810577393	0
2140,1340,4488,5032,345,2517,4205,2766,4556,1694,4464,2788,2881,136,110,522,1394,3677,3706	19	I103	32.42065787315369	0
7928	1	7928	1.829514503479004	0
8975,8004	2	I51	3.6525719165802	0
4192	1	4192	1.8365755081176758	0
3636,4249,6068,5025,4573,2001,2579,4192,2479,1393,1315,4953,3079,4731	14	I130	24.462558269500732	0
4470	1	4470	1.8350296020507812	0
1626,2437,3243,2621,1654,2240,3784,5336,1449,1125,2140,1340,4488,5032,345,2517,4205,2766,4556,1694,4464,2788,2881,136,110,522,1394,3677,3706,1515,562,5127,2859,757,1282,4627,5869,652,4687,973,3154,1941,2481,3118	44	I87	67.14468955993652	0
9201,6488	2	I78	3.667538642883301	0
5470,2595	2	I157	3.6711015701293945	0
3706	1	3706	1.8230400085449219	0
8465	1	8465	1.840317964553833	0
9993	1	9993	1.8304307460784912	0
345	1	345	1.8422033786773682	0
2001,2579	2	I138	3.660470724105835	0
6749,9277	2	I41	3.6650097370147705	0
7642	1	7642	1.8429410457611084	0
9871,6289	2	I9	3.654008150100708	0
5943	1	5943	1.8296189308166504	0
6788,6320	2	I35	3.6592702865600586	0
2788,2881,136,110	4	I108	7.267573833465576	0
9563,8673,8333,8470,8526,9901	6	I53	10.803954124450684	0
9563,8673,8333,8470,8526,9901,6646,8975,8004,8831,7980,8682,6333,6089,7400,8564,6348,6593,9648,6749,9277,7313,9631,8775,8465,6788,6320,8421,6816,8689,9514,8532,8772,8971,7603,8171,8137,9190,8497,9742,7991,9766,6902,9993,8978,6810,7928,9472,8683,6903,9871,6289,9818,7226,9404,7808,8595	57	I2	81.87360906600952	0
5086,3130,5243,4267,4240,3907,123,4009,3460,244,1687,1188,4512,4104,4356,6043,3957,1606,179,6010,4316,1586,5873,4089,5946,291,601,4931,1032	29	I171	47.23285531997681	2
7752	1	7752	1.8293094635009766	0
7226,9404	2	I7	3.661952018737793	0
9563,8673,8333,8470,8526	5	I54	9.049909353256226	0
8976,6465,9201,6488,8962,7642,9101,8612,8447,6600,6715,7776,6252,9314,9120,9598,9452	17	I64	29.2580726146698	0
3636,4249,6068,5025,4573	5	I139	9.070791959762573	0
9901	1	9901	1.8312525749206543	0
8333	1	8333	1.8272340297698975	0
9742,7991,9766,6902,9993,8978,6810,7928,9472,8683	10	I11	17.743067979812622	0
2437	1	2437	1.8284032344818115	0
3118	1	3118	1.8275554180145264	0
3636,4249,6068,5025	4	I140	7.280054330825806	0
3460	1	3460	1.837702751159668	0
562	1	562	1.8321692943572998	0
1315,4953	2	I133	3.6577422618865967	0
2481,3118	2	I91	3.655759334564209	0
3957,1606,179,6010,4316	5	I181	9.015733003616333	0
8333,8470	2	I56	3.660522937774658	0
8333,8470,8526	3	I55	5.471051216125488	0
4456	1	4456	1.835829734802246	0
1515,562,5127	3	I101	5.476391553878784	0
4731	1	4731	1.8423380851745605	0
2517	1	2517	1.8297266960144043	0
1687,1188	2	I190	3.6617777347564697	0
9101	1	9101	1.8460626602172852	0
8532,8772,8971,7603,8171,8137	6	I26	10.836954832077026	0
5835	1	5835	1.8252027034759521	0
2788,2881,136,110,522,1394,3677,3706	8	I104	14.286715507507324	0
3243	1	3243	1.8337476253509521	0
8831	1	8831	1.8234140872955322	0
9871,6289,9818,7226,9404,7808,8595	7	I4	12.514481544494629	0
3079,4731	2	I132	3.650860548019409	0
8962	1	8962	1.840205430984497	0
3677,3706	2	I105	3.6437313556671143	0
2140,1340,4488,5032,345	5	I117	9.04403042793274	0
1484	1	1484	1.8417348861694336	0
9766	1	9766	1.828648567199707	0
5946	1	5946	1.821826696395874	0
1484,4456	2	I170	3.6621925830841064	0
5336	1	5336	1.8454043865203857	0
3636	1	3636	1.8358631134033203	0
2347,2668	2	I166	3.659696102142334	0
1626,2437,3243,2621,1654,2240,3784,5336,1449,1125	10	I121	17.766294956207275	0
1694,4464	2	I112	3.6580581665039062	0
2240,3784,5336	3	I124	5.477912902832031	0
9452	1	9452	1.8298873901367188	0
1606	1	1606	1.8269729614257812	0
182,1706,3971	3	I85	5.4818031787872314	0
9201	1	9201	1.83803391456604	0
9201,6488,8962	3	I77	5.475802659988403	0
5684,4470	2	I152	3.6511523723602295	3
9742,7991,9766,6902,9993,8978,6810,7928,9472,8683,6903	11	I10	19.432124376296997	0
5084	1	5084	1.8401520252227783	0
9277	1	9277	1.8316893577575684	0
5869	1	5869	1.8357961177825928	0
8775,8465,6788,6320,8421	5	I33	9.032314777374268	0
6343,9450,8453	3	I60	5.462872505187988	0
548	1	548	1.8338971138000488	0
2001,2579,4192	3	I137	5.463087797164917	0
403	1	403	1.8370389938354492	0
4267,4240,3907,123,4009,3460,244,1687,1188,4512	10	I188	17.68744468688965	0
9742,7991,9766,6902,9993,8978,6810	7	I14	12.555593013763428	0
182,1706,3971,5835,5943	5	I83	9.049290895462036	0
7642,9101,8612,8447,6600,6715,7776	7	I70	12.573938846588135	0
6343	1	6343	1.8382184505462646	0
9314	1	9314	1.8301787376403809	0
7776	1	7776	1.8416271209716797	0
6788,6320,8421	3	I34	5.4861836433410645	0
8971	1	8971	1.8291985988616943	0
4573	1	4573	1.839160442352295	0
6348,6593,9648	3	I43	5.4609715938568115	0
4627,5869,652,4687,973,3154,1941,2481,3118	9	I90	16.01952815055847	0
7980	1	7980	1.8233006000518799	0
9563,8673,8333,8470,8526,9901,6646,8975,8004,8831	10	I49	17.729061603546143	0
5086,3130,5243,4267,4240,3907,123,4009,3460,244,1687,1188,4512,4104,4356,6043,3957,1606,179,6010,4316,1586,5873,4089,5946,291,601,4931,1032,1484,4456,5084,677,4585,2347,2668,5696,2611,2559,3156,403,5807,2180,5470,2595,2459,4559,2628,5684,4470,3199,3293,548,3035,400,2321,1369	57	I143	81.32139134407043	0
7752,9580	2	I63	3.6543447971343994	0
9514	1	9514	1.840745449066162	0
1626,2437,3243,2621,1654	5	I126	9.01721978187561	0
5086	1	5086	1.834721326828003	0
601	1	601	1.825268030166626	0
1484,4456,5084,677,4585,2347,2668,5696,2611,2559,3156,403	12	I160	21.064684629440308	0
4267,4240	2	I196	3.6522040367126465	0
1449	1	1449	1.837878704071045	0
9648	1	9648	1.8266668319702148	0
9314,9120,9598,9452	4	I65	7.251887321472168	0
8689	1	8689	1.8363549709320068	0
652	1	652	1.8275713920593262	0
757	1	757	1.8323001861572266	0
136	1	136	1.8337395191192627	0
4089	1	4089	1.8225717544555664	0
8171	1	8171	1.8386280536651611	0
4267,4240,3907,123	4	I194	7.231358289718628	0
6348,6593	2	I44	3.65030574798584	0
7752,9580,9546,6343,9450,8453	6	I59	10.772180080413818	0
8978	1	8978	1.834571123123169	0
3907	1	3907	1.8236219882965088	0
522,1394	2	I107	3.6511292457580566	0
2881	1	2881	1.835287094116211	0
2140,1340	2	I120	3.6504950523376465	0
4627	1	4627	1.8233482837677002	0
7642,9101,8612	3	I74	5.461787462234497	0
7226,9404,7808	3	I6	5.477346181869507	0
6333	1	6333	1.8220179080963135	0
2140,1340,4488,5032,345,2517,4205,2766,4556	9	I113	15.992153882980347	0
6593	1	6593	1.8307671546936035	0
973,3154	2	I95	3.6598124504089355	0
2559,3156	2	I162	3.654628276824951	0
2517,4205	2	I116	3.6753854751586914	0
8976,6465	2	I79	3.653860092163086	0
2859	1	2859	1.829024076461792	0
3199	1	3199	1.8335273265838623	0
244	1	244	1.8243350982666016	0
5025	1	5025	1.846041202545166	0
1515,562,5127,2859,757,1282,4627,5869,652,4687,973,3154,1941,2481,3118	15	I89	26.090861797332764	0
4009	1	4009	1.823791742324829	0
8532,8772	2	I30	3.6650898456573486	0
4512	1	4512	1.8323490619659424	0
8689,9514,8532,8772,8971,7603,8171,8137,9190	9	I24	16.012285470962524	0
5470,2595,2459,4559,2628	5	I154	9.013904333114624	0
8976,6465,9201,6488,8962,7642,9101,8612,8447,6600,6715,7776,6252,9314,9120,9598,9452,7752,9580,9546,6343,9450,8453	23	I58	37.755104303359985	0
2140,1340,4488	3	I119	5.322218894958496	0
3636,4249,6068,5025,4573,2001,2579,4192	8	I136	13.996594905853271	0
9742,7991	2	I19	3.578888416290283	0
4205	1	4205	1.7838852405548096	0
5684,4470,3199,3293,548,3035,400,2321,1369	9	I145	15.551692724227905	2
5127	1	5127	1.8038861751556396	0
9563,8673	2	I57	3.5739634037017822	0
2459	1	2459	1.7896835803985596	0
1484,4456,5084,677,4585,2347,2668,5696,2611,2559,3156,403,5807,2180	14	I158	23.749998092651367	3
6600	1	6600	1.7920482158660889	0
2517,4205,2766,4556	4	I114	7.079622268676758	0
4267,4240,3907,123,4009,3460,244	7	I191	12.226459980010986	0
5873,4089,5946,291,601	5	I175	8.815557956695557	0
8976,6465,9201,6488,8962	5	I76	8.8341965675354	0
6089,7400,8564,6348,6593,9648	6	I42	10.541710615158081	0
6646	1	6646	1.7983503341674805	0
6465	1	6465	1.795579433441162	0
2140,1340,4488,5032,345,2517,4205,2766,4556,1694,4464	11	I111	19.02120542526245	0
2788,2881	2	I110	3.578143835067749	0
7980,8682,6333,6089,7400,8564,6348,6593,9648,6749,9277,7313,9631,8775,8465,6788,6320,8421,6816,8689,9514,8532,8772,8971,7603,8171,8137,9190,8497	29	I21	46.53446698188782	0
6488	1	6488	1.8014307022094727	0
8447	1	8447	1.7875409126281738	0
8689,9514	2	I31	3.5719587802886963	0
8772	1	8772	1.801741123199463	0
8526	1	8526	1.8000621795654297	0
1515,562,5127,2859,757,1282	6	I98	10.560280084609985	0
8470	1	8470	1.7864537239074707	0
7928,9472	2	I13	3.5731091499328613	0
9871	1	9871	1.8073389530181885	0
2559,3156,403	3	I161	5.325174570083618	0
2001	1	2001	1.8010451793670654	0
136,110	2	I109	3.5692296028137207	0
4488	1	4488	1.795048475265503	0
4104,4356	2	I187	3.5663652420043945	0
6749	1	6749	1.7905082702636719	0
6289	1	6289	1.793241262435913	0
8137	1	8137	1.7915284633636475	0
3035	1	3035	1.7815074920654297	0
3130	1	3130	1.7895731925964355	0
5470,2595,2459	3	I156	5.328298330307007	0
3957,1606,179,6010,4316,1586	6	I180	10.554937839508057	0
1032	1	1032	1.7936511039733887	0
5684	1	5684	1.7895269393920898	0
4104	1	4104	1.7921462059020996	0
8453	1	8453	1.7982652187347412	0
4627,5869,652,4687,973,3154	6	I93	10.594398498535156	0
1515,562	2	I102	3.5875072479248047	0
9580	1	9580	1.7903196811676025	0
179	1	179	1.798081636428833	0
400	1	400	1.785140037536621	0
6089,7400,8564,6348,6593,9648,6749,9277,7313,9631	10	I38	17.364639043807983	0
291	1	291	1.7983558177947998	0
7642,9101	2	I75	3.594027519226074	0
2321	1	2321	1.7925353050231934	0
3971	1	3971	1.7913191318511963	0
5946,291,601	3	I176	5.339050054550171	0
5807,2180	2	I159	3.5667378902435303	0
6089	1	6089	1.7928650379180908	0
1484,4456,5084,677	4	I168	7.112140893936157	0
9631	1	9631	1.794851303100586	0
4240	1	4240	1.7972385883331299	0
4627,5869,652,4687,973,3154,1941	7	I92	12.289068222045898	0
8682	1	8682	1.7922461032867432	0
9190	1	9190	1.7851362228393555	0
6715	1	6715	1.8010776042938232	0
7400	1	7400	1.7904632091522217	0
8683	1	8683	1.801450490951538	0
123	1	123	1.798335075378418	0
3784	1	3784	1.7938241958618164	0
2479,1393	2	I135	3.581984043121338	0
1515,562,5127,2859	4	I100	7.111371755599976	0
1484,4456,5084,677,4585,2347,2668,5696,2611	9	I163	15.664483070373535	0
4267,4240,3907,123,4009,3460,244,1687,1188,4512,4104,4356,6043,3957,1606,179,6010,4316,1586	19	I179	31.64138126373291	0
9598	1	9598	1.7942626476287842	0
6343,9450	2	I61	3.580627679824829	0
1394	1	1394	1.798224925994873	0
6788	1	6788	1.7953860759735107	0
7226,9404,7808,8595	4	I5	7.102372169494629	0
2621,1654	2	I127	3.5755066871643066	0
2621	1	2621	1.7887036800384521	0
9871,6289,9818	3	I8	5.340324878692627	0
8689,9514,8532,8772,8971,7603,8171,8137	8	I25	14.009604930877686	0
1282	1	1282	1.781475305557251	0
1369	1	1369	1.7956969738006592	0
8532,8772,8971,7603	4	I28	7.108617067337036	0
4267,4240,3907,123,4009,3460,244,1687,1188,4512,4104,4356,6043,3957,1606,179,6010,4316,1586,5873,4089,5946,291,601,4931	25	I173	40.415080308914185	0
7980,8682,6333,6089,7400,8564,6348,6593,9648,6749,9277,7313,9631	13	I37	22.318418502807617	0
7226	1	7226	1.788297414779663	0
2240,3784,5336,1449	4	I123	7.110102415084839	0
9450	1	9450	1.7995011806488037	0
4267,4240,3907,123,4009,3460,244,1687,1188,4512,4104,4356,6043,3957,1606,179,6010,4316,1586,5873,4089,5946,291,601,4931,1032	26	I172	41.86994409561157	0
1484,4456,5084,677,4585,2347,2668,5696,2611,2559,3156,403,5807,2180,5470,2595,2459,4559,2628,5684,4470,3199,3293,548,3035,400,2321,1369	28	I144	44.60346841812134	0
8612	1	8612	1.7918503284454346	0
4104,4356,6043	3	I186	5.343028783798218	0
3636,4249	2	I142	3.596362829208374	0
9546	1	9546	1.7872083187103271	0
8976,6465,9201,6488,8962,7642,9101,8612,8447,6600,6715,7776	12	I69	20.647416830062866	0
8976,6465,9201,6488,8962,7642,9101,8612,8447,6600,6715,7776,6252	13	I68	22.27875781059265	0
5873,4089,5946,291,601,4931	6	I174	10.510692596435547	0
2788,2881,136,110,522,1394	6	I106	10.560127258300781	0
4931	1	4931	1.7879552841186523	0
9742,7991,9766,6902,9993,8978,6810,7928,9472,8683,6903,9871,6289,9818,7226,9404,7808,8595	18	I3	30.146029710769653	0
9563,8673,8333,8470,8526,9901,6646	7	I52	12.15700888633728	0
5032	1	5032	1.7694761753082275	0
6043	1	6043	1.7593934535980225	0
6089,7400	2	I46	3.537371873855591	0
4559,2628	2	I155	3.547775983810425	0
1626,2437,3243	3	I128	5.331541299819946	0
9120	1	9120	1.7872796058654785	0
6903	1	6903	1.785377025604248	0
3957	1	3957	1.794468641281128	0
2579	1	2579	1.7879581451416016	0
2481	1	2481	1.7926223278045654	0
1188	1	1188	1.7828524112701416	0
522	1	522	1.7959482669830322	0
8775,8465,6788,6320,8421,6816,8689,9514,8532,8772,8971,7603,8171,8137,9190,8497	16	I22	27.114240407943726	0
7980,8682,6333	3	I47	5.314868688583374	0
2140,1340,4488,5032,345,2517,4205,2766,4556,1694,4464,2788,2881,136,110,522,1394,3677,3706,1515,562,5127,2859,757,1282,4627,5869,652,4687,973,3154,1941,2481,3118	34	I88	53.05355501174927	0
1515,562,5127,2859,757	5	I99	8.806766986846924	0
5086,3130,5243	3	I197	5.310218334197998	0
4009,3460,244	3	I192	5.313792705535889	0
6715,7776	2	I71	3.5676872730255127	0
2628	1	2628	1.7899751663208008	0
1484,4456,5084,677,4585	5	I167	8.81247591972351	0
3636,4249,6068,5025,4573,2001,2579,4192,2479,1393	10	I134	17.23964810371399	0
6068	1	6068	1.78773832321167	0
3784,5336	2	I125	3.5510456562042236	0
8673	1	8673	1.7821621894836426	0
