cldae taxa	clade sizde	label	runtime	nodal dist
669,8118,7507,6945,9533,7970,5535,3340,7176,3864,7014,7691,8261,760,1614,3071,834,9869,7145,6553,9701,1470,5846,4404,4321,2404,4023,3948,8250,4962,67,7291,5059,7667,4808,5451,9763,1343,1629,6351,6159,6853,6747,5729,7351,7533,3672,2292,4374,5653,271,6817,4520,8005	54	-	373.5296175479889	0
4476,4090,3509,1476,3334,5502,6858,4302,6757,1378,6669,3961,2670,6207,326,6570,2621,7482,5974,2768,1371,8624,4633,1907,1575,2306,237,8531,1277,1610	30	-	374.38889336586	0
6425,1607,3980,3407,6984,7198,5725,2994,4781,5967,6222,5986,5151,5203,3474,2957,884,4456,1535,3639,3122,7185,2215,9217,8974,6765,7395,1294,4288,7276	30	-	374.2735233306885	0
5010,1577,7863,185,8575,7642,8191,3928,892,1241,6600,5608,8657,9184,5976,5770,8979,9583,6227,2294,2221,3172,6411,1178,8646,2947,5544,2529,439,324,1424,700,224,1243,582,5270,3742,7652,9495,7521	40	-	373.8807542324066	2
2876,424,9439,6857,8080,3571,2983,7955,1018,8687,3979,3778,6520,5940,2085,8287,3329,3317,1336,8739,4043,132,7954,8778,2170,4037,5402,4519,1587,420,4155,6947,3261,526,592	35	-	373.89510679244995	0
9208,2626,4670,4127,9718,6545,6117,8605,7763,8257,6934,7783,1368,1658,1227,8983,3374,5935,3082,6698,6313,4676,4336,1367,5368,9301,7803,7252,2513,5525,9769,94,9498,9157,1504,587,2393,5597,4645,4267,127,8553,2697,3052,2452,9826,5835,3660,1315,2469,1944,9926,7806	53	-	373.73363399505615	0
9605,3998,1682,944,5448,9598,8724,3324,4222,6526,6611,2918,5970,1724,2137,5114,549,8867,1756,4990,6937,227,2962,5659,3657,7637,8208,5687,4594,1381,5657,2615,6335,3174,411,2550,7249,3576,1902,5788,1735,5682,2019,633,6742,6106,7173,682,8873,1436,7768	51	-	373.3049852848053	0
4079,8154,2741,78,6893,8699,323,5353,1363,5662,3289,1840,6399,5140,3911,5467,2366,7812,340,3425,1605,578,1004,1612,201,4612,9367,9913,9390,4529,9444,4332,7585,3227,8093,4923,1906,6023,4654,5191,7977,7079,2929	43	-	374.25030064582825	0
6125,109,5185,8283,5032,1230,4959,9553,1487,1819,5117,5507,8179,5681,2686,9396,1979,5264,1744,7380,6111,3507,5341,9359,2363,3124,9508,7424,4228,3406	30	-	374.65194845199585	0
8253,4828,9547,3287,5605,1307,4515,1159,3252,233,3504,630,8366,4906,1748,2675,9765,8825,2377,4369,551,6357,4074,4030,6482,8612,9457,9540,6479,3847,5915,3653,6965,8024,9626	35	-	374.28981709480286	0
3701,3550,2186,7286,8577,6413,8976,2138,6589,726,3224,9515,5445,9255,2217,2095,3042,753,9046,6072,6404,115,294,7602,1328,8341,7055,3011,1733,2495,3201,3654,213	33	-	374.08570313453674	0
249,1273,4079,8154,2741,78,6893,8699,323,5353,1363,5662,3289,1840,6399,5140,3911,5467,2366,7812,340,3425,1605,578,1004,1612,201,4612,9367,9913,9390,4529,9444,4332,7585,3227,8093,4923,1906,6023,4654,5191,7977,7079,2929,8078,5479,98	48	-	374.0470097064972	0
4300,3198,3132,9931,3120,7780,4776,713,5758,7921,4340,1045,7255,4061,8880,9822,7612,7050,1478,1560,7352,5702,6627,5051,8054,6122,1218,9832,1922,8853,3784,8027,2599,5865,2267,9762,6337,5349,5528	39	-	374.1019425392151	0
4545,9039,4446,7873,2800,4874,1125,1868,6447,5762,2359,4346,32,3722,7701,663,2738,7170,613,6866,2773,6508,5700,9446,3104,5456,5309,4811,7390,4957,2139,5532,9279,8115,5704,6102,2317,3782,4477,4969,1772,9618,3466,7285,3691,4111,6502,5654,6181,9473,330,4410,6604,5403,2259,9603,3977,3097,3259,3529	60	-	373.0665078163147	0
2285,9430,8906,8433,2211,8505,8801,5080,8709,5866,2387,7003,6180,1893,6739,777,5619,406,334,6845,9174,5849,1983,1529,7779,1122,4349,3969,1949,7378,6594,2470,5269,3476,8305,8125,3705,4314,5757,548,2743,8830,7837,2820,1882,4924,8583,182,6273,599,6888,3209,7607,5862,8079,6044,4601,1391,7945,4009	60	-	373.6295714378357	0
3137,341,7497,26,8383,2707,7416,6179,4919,2914,3133,7729,6689,2379,1158,2557,3917,9890,6306,3402,1500,4503,7751,615,7336,248,9064,4323,5790,353,27,2015,266,5224,5081,1497,3126,4118,2575,7759,2132,7660,6213,3144,3415,2250,84,4093,7037,7259,1477,9901,809,1513,6515,8245,3177,658,819,605,8034,9068,210,1996,2206,9659,2297,6998,212	69	-	373.4125576019287	0
898,6410,6378,7739,9353,4416,9554,9203,3618,6795,3189,8057,2634,7407,6865,7926,3559,9834,7096,875,8378,7158,2635,5346,5815,3866,5188,1958,2525,2679,2422,9579,8304,2167,5472,5930,2608,7995,6321,3588,2501,1776,7459,3963,4287,8222	46	-	373.9769859313965	0
4509,2727,2045,9015,6446,1998,1828,6899,6680,5649,3490,7322,5155,6097,1396,9316,6830,9840,9170,8726,6389,3792,8406,5977,8744,7582,1545,4571,7848,6979	30	-	373.7562725543976	0
2346,7849,7842,6990,9007,3075,80,236,33,9150,9345,2431,8797,3054,1281,6332,3190,6341,7167,1147,9705,9072,2244,6205,5406,6523,8491,9411,1522,5000,2426,5802,8322,9642,8178,4913,3018,6615,7723,2140,9927,8373,3323,8590	44	-	373.6498782634735	0
6125,109,5185,8283,5032,1230,4959,9553,1487,1819,5117,5507,8179,5681,2686,9396,1979,5264,1744,7380,6111,3507,5341,9359,2363,3124,9508,7424,4228,3406,3143,6325,3472,584,883,2281,1997	37	-	374.0538184642792	0
8922,8564,7934,1666,3421,614,9622,1099,9113,8741,1809,247,7804,9483,9671,9491,1447,376,8892,640,9407,3645,3621,6567,5582,9704,9488,4330,4180,2503	30	-	374.5224025249481	0
4700,6949,2995,735,4674,681,5441,6608,2011,3652,5133,4760,9243,7834,1758,7384,2133,3501,3481,4616,9819,4974,9584,7522,1128,2044,5016,2928,5652,5851,5712,688,4989,8833,9565,9191,1849,8842,6598,2567,9891,4653,451,5516,7011,6473,8532,7868	48	-	374.03466534614563	0
7461,3590,3356,8581,4806,6155,1887,8725,4265,3129,4859,9125,3186,3564,4072,8386,6027,8144,822,846,7765,2716,5522,9261,4149,7156,2577,6432,7324,8914,3222,5370,457,3774,6286,1781,8656,6910,3113,4671,7419,4193,9619,1506,7633,1764,7706,6566,8145,7576	50	-	373.50894808769226	0
9758,7653,3589,7435,2746,9883,5482,7749,6941,8258,1655,5338,2433,454,39,1386,8393,566,5569,2193,1153,2775,4306,3834,1634,872,2360,5322,8403,6656,6250,965,2728,6046,1167,9247,2468,3678,8468,1483,786,1592,7078,259,7197,1901,3502,2400,8277,9159,5859,3893,5285,2986,1337,3913,8111,6596,7732,7429,2252,6914,5184,2578,2636,9774	66	-	373.1111509799957	0
4397,36,1171,1342,8686,2719,984,85,9646,3843,6049,7074,1292,9505,3690,7698,3398,7300,7561,2881,113,8673,1659,8408,3352,8769,193,7102,4643,5212,8929,8677,9091,9305,558,1103,3964,2188,1449,8040,3906,8487,8506,7190,2671,2971,2974,5789,5413,4161,6057,2164,9521,1236,3469,921,9080,7019,3684,9034	60	-	371.7523274421692	0
7353,4942,9906,2038,8275,9517,7444,780,6573,7199,9746,7307,6433,9604,5431,4056,7357,5876,1822,2005,5747,286,41,8893,3925,8875,5072,4428,1151,7274,9648,6831,9747,3399,9790,3373,246,119,4501,3328,55,4167,2789,1826,5243,9932,4467,5628,2692,2892,5562,3487,4449,6244,1558,9421,7100,214,4665	59	-	364.8321659564972	0
3753,3598,1419,1687,4479,4249,6164,3610,9154,8359,4798,130,6820,6071,6658,6367,3688,6109,6799,880,6182,1858,8546,2953,5708,6655,4395,9155,2260,1961	30	-	352.22637391090393	0
1427,5310,2602,6499,3908,1131,9401,533,6019,8446,4668,7280,4921,1505,6304,6287,9391,5903,1978,6146,3619,9740,3053,7594,2191,9766,1439,5330,429,3849	30	-	339.5406754016876	0
8063,6388,1012,3154,6602,5146,2364,4698,8123,4622,18,3131,7905,5360,534,9850,6711,708,5754,4737,3095,5440,7028,6707,1671,1925,3382,3264,5123,7148,9062,8071,8485,9260,1264,8039,5446,3947,3671,2836,7855,8162	42	-	335.2705023288727	0
3704,2492,9033,6448,7460,5774,3883,7774,384,9628,6850,5355,1792,370,5954,3386,5202,832,5756,4782,7672,8706,164,292,3358,5186,4735,6372,7962,6333	30	-	335.5601534843445	0
8940,4140,7538,2710,5750,9928,7993,6124,5609,5785,4455,4746,9272,2482,7303,2799,5464,2973,4138,1738,8775,2745,2571,7024,7151,6767,1042,77,8566,3152,2642,1715,6717,6338,7182,7153,9016,8520,3946,806	40	-	334.7666835784912	0
7496,5418,3570,7654,3528,1229,2108,6518,6702,2969,4447,4603,5677,2270,9702,5320,3762,7535,8675,234,7994,6203,4650,4033,6815,6094,2111,1689,6262,8587,1780,38,3380,3557	34	-	335.45641899108887	0
1779,2123,1097,4886,5982,4861,9028,2696,4382,3931,121,3836,9499,343,2631,3219,3749,129,2699,5366,5232,6503,5819,6920,5386,8544,2867,1212,2199,5101,8472,7186,9193,729,4877,8518,946,2882,4365,3603,4212,1518,245,6465,4482,1736,5061,2183,9387,9489,5199,7638,8576,2680,7331,8013,2425,6472,9880,6437	60	-	334.27428245544434	0
7077,8140,9385,2184,8198,2041,4207,1460,589,3930,8056,9140,8255,2342,8102,5646,3238,5918,574,6956,595,1019,1677,3667,6149,6882,7063,4824,4988,5993,473,8770,2860,1827,2855,556,5543,941,603,8018,5959,301,6924,7884,5559,8502,6962,5710,8223,6162,3468,448,1301,1192,6390,1848,8252,4320,5025,253,7591,3422,8834,4441	64	-	334.8200058937073	0
4468,7683,4413,2481,4563,1940,6391,8259,8494,1600,4614,1950,7109,3348,8114,6055,747,1318,1444,9139,95,7423,7161,1197,7296,8712,4985,5563,3115,3745,4556,3495	32	-	335.46942806243896	3
8253,4828,9547,3287,5605,1307,4515,1159,3252,233,3504,630,8366,4906,1748,2675,9765,8825,2377,4369,551,6357,4074,4030,6482,8612,9457,9540,6479,3847,5915,3653,6965,8024,9626,3787,8735,8466,5361,4850,1384,5053,4927,3462,7727	45	-	334.95060443878174	0
9433,5079,6744,426,7337,3905,112,4351,111,1327,3594,1313,2534,8436,1630,1721,4463,1357,865,928,3960,2703,1621,9000,7194,2813,5674,134,3897,6988,7207,9726,5831,5139,5260,1038,1988,2443,4507,8793,7070,3290,507,9335,8671,619,8534,5695,4950,7231,7436,7210,707,8209,3887,6296,7988,7744,2982,3029,1913,4484,8912,1718,701,1852,2050,9487,3302	69	-	334.2372839450836	0
5017,2757,4466,5226,4049,3140,4284,4448,1775,4876,408,4389,1732,484,9500,96,5513,9389,9654,3192,3644,7550,7745,7193,5050,6339,7246,9263,2548,8350,5752,1117,3860,5014,1401,3514,8811,6452,5893,3541,3312,9732,8851,9920,3728,878,141,9542,7399,9686,9674,7486,3269,1091,4936,7489,2733,7564,9280,2604,6427,5218,8933,5331,7875,8302,5997,1297,5505,5663	70	-	333.8739995956421	0
4875,9135,5058,4694,2702,2583,1728,5134,9025,6522,6967,5617,1959,568,7281,7293,3561,235,3494,4731,4293,2255,1387,3759,7907,5618,2332,7932,4521,5400,7032,9312,1573,2734,513,8177,9314,1989,6308,679,6108,4461,8554,8693,2477,9179,5602,2115,5125	49	-	335.1098892688751	0
2325,8591,1931,43,10,7056,8216,8429,4041,7898,453,335,5669,3076,7747,8668,5760,3270,793,3673,9189,3210,62,1745,3764,4355,1237,9694,7908,7509,5178,4424,6451,5005,4163,3902,4435,7254,1398,9296,5340,736,3636,648,4632,6872,1731,3032,8320	49	-	334.71533608436584	4
1534,5939,2766,3379,8315,3926,769,3130,2620,3278,7298,9409,5171,60,8270,1198,9816,7843,1053,4929,3756,4717,7454,3212,8762,1350,4965,7002,6013,4263,1257,6938,4813,3879,3247,6376,508	37	-	335.49824810028076	0
7272,6476,9081,28,8069,4216,9807,2846,1536,9089,7959,3526,8314,5793,1876,4810,9568,1000,6257,7433,9467,2187,4071,7714,8003,9097,2458,2806,979,6708,9404,1595,2236,731,5634,9566,8089,983,4775,433,6704,3587,4262,660,6726,8926,7284,421,3333,575,6741,4020,1429	53	-	335.11012411117554	0
6152,1133,46,5965,8236,8389,9424,3346,244,91,5162,52,2512,2279,9027,204,149,8369,414,8791,2617,274,9445,2663,1867,7531,3713,5807,2777,8895,5342,2370,1358,1170,1795	35	-	335.92631459236145	0
7272,6476,9081,28,8069,4216,9807,2846,1536,9089,7959,3526,8314,5793,1876,4810,9568,1000,6257,7433,9467,2187,4071,7714,8003,9097,2458,2806,979,6708,9404	31	-	334.96479868888855	0
8062,1248,8548,103,1760,9490,7160,7387,7797,1027,1628,1903,6291,8655,1539,4392,6255,4909,3479,2410,7635,4722,706,5946,8540,3489,8943,6029,6383,4702,1960,7080,150,727,3445,1048,6952,2780,8610,9706,397,8205	42	-	335.1471576690674	0
