cldae taxa	clade sizde	label	runtime	nodal dist
8682,6383,4348,5596,7501,8322,4092,5707,9542,9810,6785,3869,8499,6699,6966,4279,8609,9718,4138,4869,8857,6240,4764,7912,9376,9064,6387,6577,3672,7869,7280,6411,5924,8368,3605,7424,8033,9186,5688,4187,7879	41	-	5098.741039276123	0
8515,6570,4741,6948,3522,5695,9889,7662,9764,3459,4424,7947,4929,3506,5232,3941,6611,9344,8275,4532,8168,7892,6086,8772,3768,4466,3638,6242,4892,7940,4456,7720,5043,3297,8047,8094,9738,7077,6955,7044,9670,9498	42	-	5084.195494651794	0
3813,5627,5320,6815,7650,8058,4458,7195,7328,9416,7569,8550,3565,6840,5811,4223,3766,7790,5573,5461,7523,8136,7664,7609,7993,7540,8462,4827,3959,9909,5972,7041,4723,9277,8937,6896,9974,3948,3562	39	-	4568.517166137695	0
9640,3350,9291,8120,5735,4481,3791,9115,5048,6462,7883,5704,9990,6503,4382,5698,9449,4433,6213,5800,4849,6123,4537,3921,4768,7184,5214,6342,8900,9743,5967,7240,8990,6420,6954,4986,8266,3823,3956,9923,5700,6509,5502	43	-	5150.453618049622	0
8515,6570,4741,6948,3522,5695,9889,7662,9764,3459,4424,7947,4929,3506,5232,3941,6611,9344,8275,4532,8168,7892,6086,8772,3768,4466,3638,6242,4892,7940,4456,7720,5043,3297,8047,8094,9738,7077,6955,7044,9670,9498,4659,9925,8790,5215,8618,4154,7282,6111,8290,3883,5039	53	-	6227.4799201488495	0
2388,1793,2376,934,2694,2153,1132,1457,2238,2731,2383,2369,3058,3182,2003,2275,1537,364,2446,951,2141,2787,3052,2063,1605,42,2208,2795,805,489,446,3136,2977,643,1809,2626,1714,2282,490	39	-	4587.847254037857	0
7204,6590,8243,5952,9194,8797,6551,3525,6525,6797,5656,3858,8485,6070,3445,4253,6136,5754,5894,7011,5341,4624,8867,9961,4763,6232,6157,6325,6557,4060,9900,6774,4440	33	-	3881.4614934921265	0
6323,5883,6319,5405,7331,3299,6781,7443,4417,9816,8794,8783,9809,4910,4312,3630,7513,8383,8260,6062,9558,4053,5905,3625,9637,4921,3456,5868,7102,5312,5679,7457,9447,6268,9078,8122,9373,3653,8021,6701,8325,6925,5674,8221,3994,8263,8559,5071,6443,7591,3388,6539,6329,5296	54	-	6331.750217676163	0
6953,7000,7696,9144,7259,8186,3937,9858,5197,9290,8478,5786,3731,5306,9966,4316,3886,4833,4995,7727,6510,6016,4075,4478,3249,5340,7121,5537,5682,3997,5545,6435,9929,9820,7350,9381,6671,6304,4597,4918,6415,6642,9788	43	-	5040.191572189331	0
4315,7671,4665,3375,6046,3967,8914,6843,4262,6421,9849,5615,9393,8100,6339,8072,6333,8808,4435,8881,8103,7721,8442,8176,4767,6945,5118,7800,6307,8324,6074,7266,4194,9548,4353,9708,4592,6162,6612,3905,5479,8774,9383,9202,3442	45	-	5282.239342927933	0
585,2472,950,387,2738,1794,2711,2782,497,1805,3132,600,2286,299,2118,581,3041,519,332,2138,2705,1785,2545,1056,2555,226,305,2768,2519,2374,535,780,3191,2892,788,3001,1032,1806,2804	39	-	4564.478092432022	3
8971,3634,7415,5680,9292,3762,7477,4549,4472,7203,8294,3885,6710,6634,9252,4411,6236,5233,7784,5122,4965,6721,8481,7752,9248,4692,9994,8874,7768,6617,5963,9532,3570,6291,9863,5034,9408,3342,4943,7389,8954,3989,8946,5437,4890,9732,9828,4775	48	-	5629.9566304683685	0
7016,8494,4089,4799,8505,5572,7798,4644,8754,8190,4321,9805,6768,3503,7624,3444,5152,4936,7168,9217,6477,6526,8372,4781,3410,9794,4272,8566,7893,5141,8661,7859,5207,8862,8675,4616,5587,6044,9142,4301,4777,8826,4219,5130,7274,5370,5038,6249,8752,7180,7050,9780,4170,9536	54	-	6353.690464019775	0
8971,3634,7415,5680,9292,3762,7477,4549,4472,7203,8294,3885,6710,6634,9252,4411,6236,5233,7784,5122,4965,6721,8481,7752,9248,4692,9994,8874,7768,6617,5963,9532,3570	33	-	3877.1136445999146	0
7933,8105,4858,5305,5284,5369,6087,6967,8422,9456,7417,9474,8218,7576,4569,6465,6359,6823,6166,6030,6994,8845,4500,4374,3312,5969,6186,7725,4717,3488,4002	31	-	3658.2420511245728	0
5974,7270,7220,7309,8345,3216,9079,8140,4778,9127,5777,5551,8961,6808,4084,9902,4742,4111,9723,9051,5414,3681,3426,7471,3812,6078,7705,6481,8556,8042,3578,5196,3724,9076,7546,8370,8150,8816,7880,8070,7427,5112,4323,8283	44	-	5169.803739070892	0
6168,5059,4067,3564,8903,6478,9720,7496,6892,7545,6803,5343,8157,7040,5384,5076,3330,9283,3863,3623,5527,6370,5977,4718,7929,5919,7804,5474,5401,9721,6553,9060,8771,4017,5492,4041,4006,7927,5985,8748,7079,6607,5024,5595,9676,5446,5613,3837,7953,9469,9867,5178,5310,6729,3384,7850,6614,6419,9222,7982,4471	61	-	7143.101722717285	0
