cldae taxa	clade sizde	label	runtime	nodal dist
7919,7179	2	I211	10.2780122756958	0
8752	1	8752	5.175595998764038	3
3196,1114,422,2602,979,1571	6	I483	30.835601568222046	0
5850	1	5850	5.144615411758423	0
4284	1	4284	5.166153192520142	0
7139	1	7139	5.157905340194702	0
756,603	2	I352	10.288821458816528	0
9684	1	9684	5.204282760620117	0
5559,3479	2	I217	10.32231879234314	0
736	1	736	5.148710489273071	5
7082,5440	2	I228	10.332541465759277	0
224	1	224	5.149655342102051	0
1761	1	1761	5.149108648300171	0
5769,7660,8087	3	I76	15.447447776794434	0
5850,8758,5253,6651,4415,3284,5884,6592,4284,7255,8142,3443,6930,9448,3632,3640,8523,5154,4354,4762,4649,7754	22	I260	110.162761926651	0
2126	1	2126	5.176672458648682	0
6803	1	6803	5.147289991378784	0
4014	1	4014	5.183263063430786	0
6784,3770,3548,3456,7331,7469,7062,7249,3523,5469,9378,4501,4725,7082,5440,3238,7101,6368,6014,7230,4221,9359,5559,3479,6983	25	I215	124.51431012153625	0
1550,502,1330	3	I400	15.460974216461182	0
9831,6898,4335,6230,5089,6873,7199,4429,5865,7333	10	I313	50.903162717819214	0
6176,5703	2	I255	10.319408655166626	0
9621,3309,6215,8888,6176,5703,9321	7	I252	35.74056553840637	0
44,2174,231	3	I479	15.475097179412842	0
6678,7139,6494,4132,6692,5878,7110,7231,6943,7167,9998,8636,7710,7026,6132,9865,6942,8782,3342,7389,6721,4033,4236,7526,7204,3525,8215,9549,8602,7059,7181,9683,8466,6081,8829,8452,6782	37	I102	180.00931072235107	0
1571	1	1571	5.1858720779418945	0
7997,9970,5205	3	I322	15.410924911499023	0
5334,6367,9597	3	I14	15.443697690963745	0
3695,3345	2	I334	10.332195043563843	0
746,1379,1619,845,1357	5	I466	25.640626668930054	0
8845	1	8845	5.134313583374023	0
2839,2049	2	I380	10.26056694984436	0
2990	1	2990	5.167718887329102	0
2193,1435,2543,1261,1495	5	I388	25.61923122406006	2
9378	1	9378	5.179243326187134	0
6782	1	6782	5.1604039669036865	0
6190,6425	2	I98	10.276205062866211	0
780,3191,1806,497	4	I408	20.500016689300537	0
3992	1	3992	5.146708250045776	0
7681,8107,4450,8957,7088,9542,9477,3643,6531,6467,9041,6678,7139,6494,4132,6692,5878,7110,7231,6943,7167,9998,8636,7710,7026,6132,9865,6942,8782,3342,7389,6721,4033,4236,7526,7204,3525,8215,9549,8602,7059,7181,9683,8466,6081,8829,8452,6782	48	I101	228.76962423324585	0
6081,8829,8452	3	I107	15.420276641845703	0
1761,1988	2	I435	10.279706478118896	0
6678,7139,6494,4132,6692,5878,7110,7231,6943,7167,9998,8636,7710,7026,6132,9865,6942,8782	18	I121	90.35898542404175	2
2045,423	2	I426	10.324970006942749	0
3034,1920	2	I446	10.319634675979614	1
7612,3247,4934,9760,9285,3734,8533,6441,7309,6481,4898,4034,9401,5033,4899,9947,6135,9622,5958,4923,9689	21	I165	104.95670080184937	0
4205,9705	2	I99	10.332918167114258	0
7243	1	7243	5.182445287704468	0
9178	1	9178	5.136960983276367	0
7469,7062,7249,3523,5469,9378,4501,4725,7082,5440,3238,7101,6368,6014,7230,4221,9359	17	I219	85.90564608573914	0
7255	1	7255	5.158015727996826	0
6215	1	6215	5.1647138595581055	0
4625,4015,6599	3	I31	15.439280271530151	0
259,2894,512	3	I460	15.431707620620728	0
2496,741,17,1128,586	5	I489	25.640973567962646	0
3643,6531,6467,9041	4	I139	20.53634214401245	0
8229,8411,6020,5985,6803,5021,7364,3756,8845,5305,8047,3959,8420,7452,5156,5769,7660,8087,9329,8026,9074,4956,8962,5246,8017,4601,7468,8273,5633,5730,9875	31	I61	152.4658854007721	4
4335	1	4335	5.17701530456543	0
616	1	616	5.133441209793091	0
3882,4340,9787,9978,7216,8866,8048,7666,9075,6571,3698,3695,3345,8376,9009,3496,9100,8601,9444,7243,7142,9893,7997,9970,5205,9831,6898,4335,6230,5089,6873,7199,4429,5865,7333,8298,9550,9239,4818,4671,8974,9684,4978,9858,8361,6389,4345,6647,3936,8177,6933,9952,5951,7136,5626,8863,5998,9400,7594,8902,4329,5885,3497,5890,5807,8839,3893,5850,8758,5253,6651,4415,3284,5884,6592,4284,7255,8142,3443,6930,9448,3632,3640,8523,5154,4354,4762,4649,7754,9621,3309,6215,8888,6176,5703,9321,8039,9605,6816,9110,5209,7029,8793,5609,7418,9880,3438,6784,3770,3548,3456,7331,7469,7062,7249,3523,5469,9378,4501,4725,7082,5440,3238,7101,6368,6014,7230,4221,9359,5559,3479,6983,3746,6065,4766,8025,7919,7179,6677,7821,7734,4014,8878,4085,8776,8443,9716,6080,3898,3405,8032,9579,9604,7890,4986,7406,4880,7187,6496,4667,9724,7612,3247,4934,9760,9285,3734,8533,6441,7309,6481,4898,4034,9401,5033,4899,9947,6135,9622,5958,4923,9689,8279,9006,5158,7611,7251,3970,4441,8541,7671,4665,6046,8324,5116,8498,6488,7681,8107,4450,8957,7088,9542,9477,3643,6531,6467,9041,6678,7139,6494,4132,6692,5878,7110,7231,6943,7167,9998,8636,7710,7026,6132,9865,6942,8782,3342,7389,6721,4033,4236,7526,7204,3525,8215,9549,8602,7059,7181,9683,8466,6081,8829,8452,6782,9680,9130,4205,9705,4975,6190,6425,5989,7504,6674,8229,8411,6020,5985,6803,5021,7364,3756,8845,5305,8047,3959,8420,7452,5156,5769,7660,8087,9329,8026,9074,4956,8962,5246,8017,4601,7468,8273,5633,5730,9875,9178,9308,4526,5521,4664,8978,7272,4644,8752,9499,9440,5383,6749,4608,6981,9500,4492,6017,9195,4043,3228,6170,5484,4514,9962,6103,7558,4185,8097,5331,5693,4625,4015,6599,9111,8242,5346,7733,5155,6982,9037,3582,3332,9158,8153,6903,5067,6171,9030,6603,5334,6367,9597,5138,3992,7400,8814,5114	344	I1	806.8761258125305	0
5626,8863,5998	3	I291	15.443642377853394	0
9680,9130,4205,9705,4975,6190,6425	7	I95	35.70726680755615	0
5521	1	5521	5.151493310928345	0
8229	1	8229	5.1765456199646	0
5383,6749	2	I51	10.266327857971191	0
2852	1	2852	5.174057483673096	0
2543	1	2543	5.149312496185303	0
1128	1	1128	5.171162366867065	0
8273,5633	2	I65	10.313133955001831	0
6014,7230	2	I223	10.320968866348267	0
3695	1	3695	5.13805627822876	0
259,2894,512,1480	4	I459	20.517494440078735	0
9308,4526,5521,4664	4	I57	20.459972620010376	0
9308,4526,5521,4664,8978,7272,4644,8752,9499,9440,5383,6749,4608,6981,9500,4492,6017,9195	18	I43	90.27921080589294	3
8636	1	8636	5.134527683258057	0
6176	1	6176	5.154664516448975	0
6592,4284,7255,8142,3443,6930,9448,3632,3640,8523,5154	11	I265	55.91074752807617	0
7251	1	7251	5.153106689453125	0
4978	1	4978	5.148508787155151	0
9597	1	9597	5.141209840774536	0
7187,6496	2	I190	10.280084609985352	0
1838	1	1838	5.130573749542236	0
229	1	229	5.158811807632446	2
6784,3770,3548,3456,7331,7469,7062,7249,3523,5469,9378,4501,4725,7082,5440,3238,7101,6368,6014,7230,4221,9359,5559,3479,6983,3746,6065,4766,8025,7919,7179,6677,7821,7734	34	I206	166.49643635749817	1
365,2090	2	I434	10.28991413116455	0
2044	1	2044	5.12567138671875	0
7612,3247,4934,9760	4	I182	20.50771164894104	0
4345,6647,3936,8177,6933,9952	6	I295	30.67829179763794	0
4665	1	4665	5.170758008956909	0
7997,9970	2	I323	10.270167350769043	0
1446	1	1446	5.134111166000366	0
44,2174,231,2099,2316,2495,456,1978,2704	9	I473	45.86072754859924	0
9605	1	9605	5.130812406539917	0
5609	1	5609	5.137558460235596	0
8142	1	8142	5.134808778762817	0
5253	1	5253	5.1704628467559814	0
1550,502	2	I401	10.31185269355774	0
4033	1	4033	5.130795478820801	0
6081,8829	2	I108	10.304189920425415	0
7364,3756	2	I85	10.282141208648682	0
8845,5305	2	I83	10.281169414520264	3
2978	1	2978	5.141963481903076	0
5850,8758,5253,6651,4415,3284,5884,6592,4284,7255,8142,3443,6930,9448,3632,3640,8523,5154,4354	19	I263	95.36953687667847	0
9579	1	9579	5.164158582687378	0
5989	1	5989	5.127347230911255	0
3882,4340,9787,9978,7216,8866,8048,7666,9075,6571,3698,3695,3345,8376,9009,3496,9100,8601,9444,7243,7142,9893,7997,9970,5205,9831,6898,4335,6230,5089,6873,7199,4429,5865,7333,8298,9550,9239,4818,4671,8974,9684,4978,9858,8361,6389,4345,6647,3936,8177,6933,9952,5951,7136,5626,8863,5998,9400,7594,8902,4329,5885,3497,5890,5807,8839,3893,5850,8758,5253,6651,4415,3284,5884,6592,4284,7255,8142,3443,6930,9448,3632,3640,8523,5154,4354,4762,4649,7754,9621,3309,6215,8888,6176,5703,9321,8039,9605,6816,9110,5209,7029,8793,5609,7418,9880,3438,6784,3770,3548,3456,7331,7469,7062,7249,3523,5469,9378,4501,4725,7082,5440,3238,7101,6368,6014,7230,4221,9359,5559,3479,6983,3746,6065,4766,8025,7919,7179,6677,7821,7734,4014,8878,4085,8776,8443,9716,6080,3898,3405,8032,9579,9604,7890,4986,7406,4880,7187,6496,4667,9724,7612,3247,4934,9760,9285,3734,8533,6441,7309,6481,4898,4034,9401,5033,4899,9947,6135,9622,5958,4923,9689,8279,9006,5158,7611,7251,3970,4441,8541,7671,4665,6046,8324,5116,8498,6488	197	I148	697.9395568370819	0
9579,9604,7890,4986,7406	5	I192	25.617017030715942	0
4205,9705,4975,6190,6425	5	I96	25.592580318450928	0
7611	1	7611	5.156672477722168	0
2881	1	2881	5.1534342765808105	0
2373,1828,111,1550,502,1330,2443,461,3153,2376,2238,3058,1682,2193,1435,2543,1261,1495,1838,616,2402	21	I384	104.55927586555481	0
1114	1	1114	5.1648499965667725	0
1864,606	2	I419	10.267517805099487	0
6065	1	6065	5.157891750335693	0
1914,1638,346,46,1962,745,1248,2496,741,17,1128,586,147,559,3196,1114,422,2602,979,1571,3084,44,2174,231,2099,2316,2495,456,1978,2704,927,746,1379,1619,845,1357,357,2062,259,2894,512,1480,686,1344,2119,102,1735,2126,2852,514,131,350,1470,15,229,3034,1920,440,1675,2965,1018,753,1931,10,2579,361,1761,1988,365,2090,3127,2044,224,861,2219,2045,423,712,708,2951,662,2450,1286,1864,606,1004,2224,2978,2879,2070,177,257,780,3191,1806,497	96	I404	418.5193259716034	0
7406	1	7406	5.128636598587036	0
1619	1	1619	5.118824243545532	0
2557	1	2557	5.1464221477508545	0
350,1470,15,229,3034,1920,440,1675,2965,1018,753,1931,10,2579,361,1761,1988,365,2090,3127,2044,224,861,2219,2045,423,712,708,2951,662,2450,1286,1864,606,1004,2224,2978,2879,2070,177,257,780,3191,1806,497	45	I406	215.56493592262268	0
440	1	440	5.14129900932312	0
7710	1	7710	5.170308828353882	3
746	1	746	5.147113561630249	0
2099	1	2099	5.178731203079224	0
5116,8498	2	I154	10.282501220703125	0
8957	1	8957	5.1416332721710205	0
5998	1	5998	5.144751071929932	0
9550	1	9550	5.159473419189453	0
1761,1988,365,2090,3127,2044,224,861,2219	9	I428	45.72076749801636	0
1864,606,1004,2224	4	I417	20.514355897903442	0
8229,8411,6020,5985,6803,5021,7364,3756,8845,5305,8047,3959,8420,7452,5156,5769,7660,8087,9329,8026	20	I72	99.7918848991394	0
7062	1	7062	5.1505937576293945	0
4034	1	4034	5.132935285568237	0
9448	1	9448	5.136613607406616	0
9952	1	9952	5.1450254917144775	0
8087	1	8087	5.129406690597534	0
3936,8177,6933,9952	4	I296	20.51991295814514	0
7139,6494	2	I137	10.28488802909851	0
8793,5609,7418,9880,3438	5	I243	25.62080144882202	0
17	1	17	5.1666295528411865	0
9724	1	9724	5.147418022155762	0
4085,8776	2	I203	10.316316843032837	0
2373,1828	2	I403	10.294222116470337	0
4014,8878,4085,8776,8443,9716,6080,3898,3405,8032	10	I196	50.82621955871582	0
2543,1261	2	I390	10.279857873916626	0
753,1931,10,2579	4	I439	20.552271604537964	0
6930	1	6930	5.1458048820495605	0
2126,2852,514,131	4	I452	20.514402627944946	0
7204,3525,8215,9549,8602,7059,7181,9683,8466,6081,8829,8452,6782	13	I104	65.75434494018555	0
502	1	502	5.151953935623169	0
4899	1	4899	5.148385763168335	0
3746,6065,4766,8025,7919,7179,6677,7821,7734	9	I207	45.73077464103699	0
7469,7062,7249,3523,5469,9378,4501,4725,7082,5440,3238,7101,6368,6014,7230,4221	16	I220	80.79543018341064	0
6721	1	6721	5.13713002204895	0
9549,8602	2	I113	10.282464504241943	0
8782	1	8782	5.17455267906189	1
6678,7139,6494,4132	4	I135	20.521719694137573	0
2238	1	2238	5.182850360870361	0
7231	1	7231	5.144854307174683	0
440,1675,2965,1018	4	I442	20.54692530632019	0
9239,4818,4671,8974,9684,4978,9858,8361,6389,4345,6647,3936,8177,6933,9952,5951,7136,5626,8863,5998,9400,7594,8902,4329,5885,3497,5890,5807,8839,3893,5850,8758,5253,6651,4415,3284,5884,6592,4284,7255,8142,3443,6930,9448,3632,3640,8523,5154,4354,4762,4649,7754,9621,3309,6215,8888,6176,5703,9321,8039,9605,6816,9110,5209,7029,8793,5609,7418,9880,3438,6784,3770,3548,3456,7331,7469,7062,7249,3523,5469,9378,4501,4725,7082,5440,3238,7101,6368,6014,7230,4221,9359,5559,3479,6983,3746,6065,4766,8025,7919,7179,6677,7821,7734	104	I205	448.2840623855591	0
603	1	603	5.133758783340454	0
7204	1	7204	5.159313201904297	0
7136	1	7136	5.140489101409912	0
9621,3309,6215,8888,6176,5703,9321,8039,9605	9	I250	45.71247458457947	0
8498	1	8498	5.1685950756073	0
3734	1	3734	5.137213230133057	0
2897	1	2897	5.161817312240601	0
6494	1	6494	5.150320053100586	0
785	1	785	5.168074607849121	0
1174	1	1174	5.151132345199585	0
3523,5469,9378,4501	4	I230	20.60829758644104	0
9158	1	9158	5.12811803817749	0
6171	1	6171	5.1715826988220215	0
2557,1535	2	I379	10.329679489135742	0
4429,5865	2	I316	10.287321329116821	0
4354	1	4354	5.122744560241699	0
3034	1	3034	5.136148929595947	0
4450	1	4450	5.138578653335571	0
8533,6441,7309,6481,4898	5	I177	25.631909132003784	0
9074,4956,8962,5246,8017,4601	6	I67	30.697457551956177	0
6603	1	6603	5.127688407897949	0
5209	1	5209	5.131615877151489	0
5158,7611,7251,3970,4441	5	I160	25.647013187408447	0
6981	1	6981	5.1490702629089355	0
5850,8758,5253,6651,4415,3284,5884,6592,4284,7255,8142,3443,6930,9448,3632,3640,8523,5154	18	I264	90.57089114189148	0
7272	1	7272	5.1609063148498535	0
7101	1	7101	5.158798456192017	0
1838,616	2	I387	10.27627420425415	3
7612,3247,4934,9760,9285,3734,8533,6441,7309,6481,4898,4034,9401,5033,4899,9947,6135,9622,5958,4923,9689,8279,9006,5158,7611,7251,3970,4441,8541,7671,4665,6046,8324,5116,8498,6488	36	I150	175.5665888786316	0
7919,7179,6677	3	I210	15.413761854171753	0
8829	1	8829	5.1821043491363525	0
2951	1	2951	5.151630640029907	0
2045,423,712,708,2951,662,2450,1286	8	I420	40.84791445732117	0
7082,5440,3238,7101	4	I226	20.623518705368042	0
3746	1	3746	5.135528087615967	0
9831,6898,4335,6230	4	I319	20.57385230064392	0
8839,3893	2	I282	10.27085280418396	0
10,2579	2	I440	10.324361801147461	0
5331	1	5331	5.178820610046387	0
2045,423,712,708,2951,662,2450,1286,1864,606,1004,2224,2978,2879,2070,177,257,780,3191,1806,497	21	I407	104.9772310256958	0
3204	1	3204	5.145829200744629	0
6481	1	6481	5.157938480377197	0
4664	1	4664	5.131580591201782	0
1304,1174,2338,1515,3204	5	I372	25.660386323928833	2
2894	1	2894	5.1756017208099365	0
5334	1	5334	5.151890516281128	0
5155	1	5155	5.1764726638793945	0
9680	1	9680	5.1392295360565186	0
7309	1	7309	5.17509913444519	0
1357	1	1357	5.146297931671143	0
6784,3770	2	I238	10.31190538406372	0
5469,9378,4501	3	I231	15.48412799835205	0
5807	1	5807	5.174057960510254	0
1004	1	1004	5.143064260482788	0
7181,9683,8466,6081,8829,8452	6	I106	30.72018074989319	0
7754	1	7754	5.163352727890015	0
423	1	423	5.157732009887695	0
8814	1	8814	5.156501293182373	0
9760	1	9760	5.1456732749938965	0
8376	1	8376	5.161414623260498	0
7594	1	7594	5.13999605178833	0
44,2174	2	I480	10.32667088508606	0
2473,2946,2763,3089,216	5	I367	25.680317878723145	0
6898	1	6898	5.153741121292114	0
708	1	708	5.156081438064575	0
1828	1	1828	5.13826060295105	0
1864	1	1864	5.139621019363403	0
9622	1	9622	5.139110803604126	0
2707,2365,1446,2881,2839,2049,2557,1535,1721,785,1304,1174,2338,1515,3204,2473,2946,2763,3089,216,285,2074,2895,119,3158,2204,690,2280,194,2800,385,2368,2897,644,756,603,2990	37	I348	179.6823215484619	0
2316	1	2316	5.16246485710144	0
2496,741	2	I492	10.292513847351074	0
7660	1	7660	5.155320882797241	0
3643	1	3643	5.158716201782227	0
5626	1	5626	5.141196012496948	0
9308,4526,5521	3	I58	15.40070629119873	0
9831	1	9831	5.1584696769714355	0
2707,2365,1446,2881,2839,2049,2557,1535,1721,785,1304,1174,2338,1515,3204,2473,2946,2763,3089,216,285,2074,2895,119,3158,2204,690,2280,194,2800,385,2368,2897,644,756,603,2990,531,736	39	I346	189.27432084083557	0
2119	1	2119	5.149034261703491	0
9074,4956,8962,5246,8017,4601,7468,8273,5633,5730,9875	11	I62	55.93359375	0
1675	1	1675	5.140392780303955	0
4934	1	4934	5.174832105636597	0
1914,1638,346,46,1962,745,1248,2496,741,17,1128,586,147,559,3196,1114,422,2602,979,1571,3084,44,2174,231,2099,2316,2495,456,1978,2704,927,746,1379,1619,845,1357	36	I464	175.54442501068115	0
7671	1	7671	5.135138511657715	0
5383	1	5383	5.1843931674957275	0
690,2280,194	3	I358	15.393649816513062	0
3640	1	3640	5.147386074066162	0
7919,7179,6677,7821	4	I209	20.501129388809204	0
9680,9130	2	I100	10.268266201019287	0
9359	1	9359	5.131833076477051	0
4034,9401,5033	3	I173	15.418259143829346	0
8097	1	8097	5.140320539474487	0
6571,3698	2	I335	10.305541276931763	0
606	1	606	5.149524688720703	0
2602	1	2602	5.18091344833374	0
1682	1	1682	5.127268075942993	0
4667	1	4667	5.159178733825684	0
350,1470,15,229,3034,1920,440,1675,2965,1018,753,1931,10,2579	14	I437	70.77888751029968	0
2126,2852	2	I454	10.308099031448364	0
9308,4526	2	I59	10.273129940032959	0
4644	1	4644	5.133121013641357	2
2800	1	2800	5.172584533691406	0
780	1	780	5.141741752624512	0
5730	1	5730	5.187820911407471	0
7469,7062,7249,3523,5469,9378,4501,4725,7082,5440,3238,7101	12	I224	61.029356718063354	0
5850,8758,5253,6651,4415	5	I277	25.631146669387817	0
1550	1	1550	5.1680896282196045	0
2099,2316	2	I478	10.3150794506073	0
259,2894,512,1480,686,1344,2119,102,1735,2126,2852,514,131	13	I450	65.7873306274414	0
8602	1	8602	5.141567707061768	0
756,603,2990	3	I351	15.395069360733032	0
9716	1	9716	5.150180101394653	0
4014,8878,4085,8776,8443,9716,6080,3898,3405,8032,9579,9604,7890,4986,7406,4880,7187,6496,4667,9724	20	I186	100.14408421516418	0
9285,3734	2	I181	10.300433874130249	0
6488	1	6488	5.146949291229248	0
6135	1	6135	5.170420169830322	0
6020	1	6020	5.148005723953247	0
7231,6943,7167,9998,8636	5	I128	25.65027379989624	3
7204,3525,8215,9549,8602	5	I112	25.642966985702515	0
9998	1	9998	5.148902893066406	0
9477	1	9477	5.171044588088989	0
2707,2365,1446	3	I382	15.411951065063477	0
5155,6982	2	I26	10.318552494049072	0
4034,9401,5033,4899,9947,6135,9622,5958,4923	9	I167	45.7667350769043	0
3497	1	3497	5.139077425003052	0
8229,8411,6020,5985,6803,5021,7364,3756	8	I84	40.74176645278931	1
9680,9130,4205,9705,4975,6190,6425,5989,7504,6674	10	I92	50.7530312538147	0
1675,2965	2	I444	10.300282001495361	0
5633	1	5633	5.173600196838379	0
102,1735	2	I456	10.2923424243927	0
8793,5609,7418,9880	4	I244	20.552945852279663	0
690	1	690	5.167897939682007	0
2496,741,17,1128,586,147,559,3196,1114,422,2602,979,1571,3084,44,2174,231,2099,2316,2495,456,1978,2704,927	24	I470	119.49485039710999	0
2800,385,2368,2897,644	5	I353	25.670454740524292	0
1495	1	1495	5.135636806488037	0
2373,1828,111,1550,502,1330,2443,461,3153,2376,2238,3058,1682,2193,1435,2543,1261,1495,1838,616,2402,2707,2365,1446,2881,2839,2049,2557,1535,1721,785,1304,1174,2338,1515,3204,2473,2946,2763,3089,216,285,2074,2895,119,3158,2204,690,2280,194,2800,385,2368,2897,644,756,603,2990,531,736	60	I345	280.06009554862976	0
4205	1	4205	5.154293537139893	0
9962,6103,7558,4185	4	I36	20.564406394958496	0
4221	1	4221	5.144557476043701	0
1761,1988,365,2090,3127,2044	6	I431	30.684823274612427	0
4014,8878,4085,8776	4	I202	20.578691244125366	0
9579,9604	2	I195	10.313873529434204	0
4345,6647,3936,8177,6933,9952,5951,7136	8	I293	40.822208404541016	0
4526	1	4526	5.1275856494903564	0
8533	1	8533	5.151439666748047	0
7179	1	7179	5.165186166763306	0
9400,7594,8902	3	I289	15.423017024993896	0
8533,6441	2	I180	10.32414174079895	0
2704	1	2704	5.160091876983643	1
7890	1	7890	5.183192729949951	0
147,559	2	I488	10.316537857055664	0
1914	1	1914	5.135077476501465	0
9074,4956,8962,5246,8017,4601,7468	7	I66	35.811057806015015	0
4014,8878,4085,8776,8443	5	I201	25.62903380393982	0
9893	1	9893	5.13261079788208	0
456,1978,2704	3	I475	15.455782890319824	0
3496	1	3496	5.172939300537109	2
7681,8107,4450,8957,7088,9542,9477	7	I142	35.734795808792114	0
9110,5209,7029	3	I248	15.3917236328125	0
1838,616,2402	3	I386	15.410059928894043	3
5890	1	5890	5.15560245513916	0
1286	1	1286	5.169581413269043	0
9448,3632	2	I269	10.29856562614441	0
7333	1	7333	5.140103816986084	0
4625	1	4625	5.142139911651611	0
4034,9401	2	I174	10.27988338470459	0
6496	1	6496	5.158182382583618	0
2473,2946,2763,3089	4	I368	20.55313754081726	0
5469	1	5469	5.197699546813965	0
3332,9158,8153,6903,5067,6171,9030,6603,5334,6367,9597,5138,3992,7400,8814,5114	16	I7	80.59372782707214	1
